0	1
1	0
2	1
3	0
4	1
5	0
6	1
7	0
8	1
9	1
10	0
11	1
12	0
13	1
14	0
15	1
16	0
17	1
18	0
19	1
20	0
21	1
22	0
23	1
24	0
25	1
26	0
27	1
28	0
29	1
30	0
31	1
32	0
33	1
34	0
35	1
36	0
37	1
38	0
39	1
40	0
41	0
42	1
43	0
44	1
45	0
46	1
47	0
48	1
49	0
50	1
51	0
52	1
53	0
54	1
55	0
56	1
57	0
58	1
59	0
60	1
61	0
62	1
63	0
64	1
65	0
66	1
67	0
68	1
69	0
70	1
71	0
72	1
73	1
74	0
75	1
76	0
77	1
78	0
79	1
80	0
81	1
82	0
83	1
84	0
85	1
86	0
87	1
88	0
89	1
90	0
91	1
92	0
93	1
94	0
95	1
96	0
97	1
98	0
99	1
100	0
101	1
102	0
103	1
104	0
105	0
106	1
107	0
108	1
109	0
110	1
111	0
112	1
113	0
114	1
115	0
116	1
117	0
118	1
119	0
120	1
121	0
122	1
123	0
124	1
125	0
126	1
127	0
128	1
129	0
130	1
131	0
132	1
133	0
134	1
135	0
136	0
137	1
138	0
139	1
140	0
141	1
142	0
143	1
144	0
145	1
146	0
147	1
148	0
149	1
150	0
151	1
152	0
153	1
154	0
155	1
156	0
157	1
158	0
159	0
160	0
161	1
162	0
163	1
164	0
165	1
166	0
167	1
168	1
169	0
170	1
171	0
172	1
173	0
174	1
175	0
176	1
177	0
178	1
179	0
180	1
181	0
182	1
183	1
184	1
185	0
186	1
187	0
188	1
189	0
190	1
191	1
192	1
193	0
194	1
195	0
196	1
197	0
198	1
199	0
200	0
201	1
202	0
203	1
204	0
205	1
206	0
207	1
208	0
209	1
210	0
211	1
212	0
213	1
214	0
215	1
216	0
217	1
218	0
219	1
220	0
221	1
222	0
223	1
224	0
225	1
226	0
227	1
228	0
229	1
230	0
231	1
232	1
233	0
234	1
235	0
236	1
237	0
238	1
239	0
240	1
241	0
242	1
243	0
244	1
245	0
246	1
247	0
248	1
249	0
250	1
251	0
252	1
253	0
254	1
255	0
256	1
257	0
258	1
259	0
260	1
261	0
262	1
263	1
264	0
265	1
266	0
267	1
268	0
269	1
270	0
271	1
272	0
273	1
274	0
275	1
276	0
277	1
278	0
279	1
280	0
281	1
282	0
283	1
284	0
285	1
286	0
287	1
288	0
289	1
290	0
291	1
292	0
293	1
294	0
295	0
296	1
297	0
298	1
299	0
300	1
301	0
302	1
303	0
304	1
305	0
306	1
307	0
308	1
309	0
310	1
311	0
312	1
313	0
314	1
315	0
316	1
317	0
318	1
319	0
320	1
321	0
322	1
323	0
324	1
325	0
326	1
327	0
328	0
329	1
330	0
331	1
332	0
333	1
334	0
335	1
336	0
337	1
338	0
339	1
340	0
341	1
342	0
343	1
344	0
345	1
346	0
347	1
348	0
349	1
350	0
351	0
352	0
353	1
354	0
355	1
356	0
357	0
358	1
359	1
360	1
361	0
362	1
363	0
364	1
365	0
366	1
367	0
368	1
369	0
370	1
371	0
372	1
373	0
374	1
375	0
376	0
377	0
378	1
379	0
380	1
381	0
382	1
383	0
384	1
385	0
386	1
387	0
388	1
389	1
390	0
391	1
392	0
393	1
394	0
395	1
396	0
397	1
398	0
399	1
400	0
401	1
402	0
403	1
404	0
405	1
406	0
407	1
408	0
409	1
410	0
411	1
412	0
413	1
414	0
415	1
416	1
417	1
418	0
419	1
420	0
421	0
422	1
423	0
424	1
425	0
426	1
427	0
428	1
429	0
430	1
431	0
432	1
433	0
434	1
435	0
436	1
437	0
438	1
439	0
440	1
441	0
442	1
443	0
444	1
445	0
446	0
447	1
448	1
449	0
450	1
451	0
452	1
453	1
454	0
455	1
456	0
457	1
458	0
459	1
460	0
461	1
462	0
463	1
464	0
465	1
466	0
467	1
468	0
469	1
470	0
471	1
472	0
473	1
474	0
475	1
476	0
477	1
478	1
479	0
480	0
481	1
482	0
483	1
484	0
485	0
486	1
487	0
488	1
489	0
490	1
491	0
492	1
493	0
494	1
495	0
496	1
497	0
498	1
499	0
500	1
501	0
502	1
503	0
504	1
505	0
506	1
507	0
508	1
509	1
510	0
511	1
512	1
513	0
514	1
515	0
516	1
517	1
518	0
519	1
520	0
521	1
522	0
523	1
524	0
525	1
526	0
527	1
528	0
529	1
530	0
531	1
532	0
533	1
534	0
535	1
536	0
537	1
538	0
539	1
540	0
541	0
542	1
543	0
544	0
545	1
546	0
547	1
548	0
549	0
550	1
551	0
552	1
553	0
554	0
555	0
556	1
557	0
558	1
559	0
560	1
561	0
562	1
563	0
564	1
565	0
566	1
567	0
568	1
569	0
570	1
571	0
572	1
573	1
574	0
575	1
576	1
577	0
578	1
579	0
580	1
581	1
582	0
583	0
584	1
585	1
586	1
587	1
588	0
589	1
590	0
591	1
592	0
593	1
594	0
595	1
596	0
597	1
598	0
599	1
600	0
601	1
602	0
603	1
604	0
605	0
606	1
607	0
608	0
609	1
610	0
611	1
612	0
613	1
614	0
615	1
616	0
617	1
618	0
619	0
620	1
621	0
622	1
623	0
624	1
625	0
626	1
627	0
628	1
629	0
630	1
631	0
632	1
633	0
634	1
635	0
636	1
637	0
638	0
639	1
640	1
641	0
642	1
643	0
644	1
645	0
646	1
647	0
648	1
649	0
650	1
651	1
652	0
653	1
654	0
655	1
656	0
657	1
658	0
659	1
660	0
661	1
662	0
663	1
664	0
665	1
666	0
667	1
668	0
669	0
670	1
671	0
672	0
673	1
674	0
675	1
676	0
677	1
678	0
679	1
680	0
681	1
682	0
683	1
684	1
685	0
686	1
687	0
688	1
689	0
690	1
691	0
692	1
693	0
694	1
695	0
696	1
697	0
698	1
699	0
700	1
701	1
702	0
703	1
704	0
705	0
706	1
707	0
708	1
709	0
710	1
711	0
712	1
713	0
714	1
715	0
716	0
717	1
718	0
719	1
720	0
721	1
722	0
723	1
724	0
725	1
726	0
727	1
728	0
729	1
730	0
731	1
732	0
733	0
734	1
735	0
736	1
737	1
738	0
739	1
740	0
741	1
742	0
743	1
744	0
745	1
746	0
747	1
748	1
749	0
750	1
751	0
752	1
753	0
754	1
755	0
756	1
757	0
758	1
759	0
760	1
761	0
762	1
763	0
764	1
765	1
766	0
767	1
768	1
769	0
770	1
771	0
772	1
773	0
774	1
775	0
776	1
777	0
778	1
779	1
780	0
781	1
782	0
783	1
784	0
785	1
786	0
787	1
788	0
789	1
790	0
791	1
792	0
793	1
794	0
795	1
796	0
797	0
798	1
799	0
800	0
801	1
802	0
803	1
804	0
805	1
806	0
807	1
808	0
809	1
810	0
811	1
812	0
813	1
814	1
815	0
816	1
817	0
818	1
819	0
820	1
821	0
822	1
823	0
824	1
825	0
826	1
827	0
828	1
829	1
830	0
831	1
832	1
833	0
834	1
835	0
836	1
837	0
838	1
839	0
840	1
841	0
842	1
843	0
844	1
845	0
846	1
847	1
848	0
849	1
850	0
851	1
852	0
853	1
854	0
855	1
856	0
857	1
858	0
859	1
860	0
861	0
862	1
863	0
864	0
865	1
866	0
867	1
868	0
869	1
870	0
871	1
872	0
873	1
874	0
875	1
876	0
877	1
878	0
879	0
880	1
881	0
882	1
883	0
884	1
885	0
886	1
887	0
888	1
889	0
890	1
891	1
892	1
893	1
894	0
895	1
896	1
897	0
898	1
899	0
900	1
901	0
902	1
903	0
904	1
905	0
906	1
907	0
908	1
909	0
910	1
911	1
912	0
913	1
914	0
915	1
916	0
917	1
918	0
919	1
920	0
921	1
922	0
923	0
924	1
925	0
926	1
927	0
928	0
929	1
930	0
931	1
932	0
933	1
934	0
935	1
936	0
937	1
938	0
939	1
940	0
941	1
942	0
943	0
944	1
945	0
946	1
947	0
948	1
949	0
950	1
951	0
952	1
953	0
954	0
955	1
956	0
957	1
958	0
959	1
960	1
961	0
962	1
963	0
964	1
965	0
966	1
967	0
968	1
969	0
970	1
971	0
972	1
973	0
974	1
975	0
976	0
977	1
978	0
979	1
980	1
981	1
982	0
983	1
984	0
985	0
986	1
987	0
988	1
989	0
990	1
991	0
992	0
993	1
994	0
995	1
996	0
997	1
998	0
999	1
1000	0
1001	1
1002	0
1003	1
1004	0
1005	1
1006	0
1007	1
1008	0
1009	1
1010	1
1011	0
1012	1
1013	0
1014	0
1015	0
1016	1
1017	0
1018	0
1019	1
1020	0
1021	1
1022	0
1023	1
