0	1
1	1
2	1
3	1
4	1
5	1
6	1
7	1
8	1
9	1
10	1
11	1
12	1
13	1
14	1
15	1
16	1
17	1
18	1
19	1
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	1
33	1
34	1
35	1
36	1
37	1
38	1
39	1
40	1
41	1
42	1
43	1
44	1
45	1
46	1
47	1
48	1
49	1
50	0
51	0
52	0
53	0
54	0
55	0
56	0
57	0
58	0
59	0
60	0
61	0
62	0
63	0
64	1
65	1
66	1
67	1
68	1
69	1
70	1
71	1
72	1
73	1
74	1
75	1
76	1
77	1
78	1
79	1
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	1
97	1
98	1
99	1
100	1
101	1
102	1
103	1
104	1
105	1
106	1
107	1
108	1
109	1
110	1
111	1
112	0
113	0
114	0
115	0
116	0
117	0
118	0
119	0
120	0
121	0
122	0
123	0
124	0
125	0
126	0
127	0
128	1
129	1
130	1
131	1
132	1
133	1
134	1
135	1
136	1
137	1
138	1
139	1
140	1
141	1
142	1
143	1
144	0
145	0
146	0
147	0
148	0
149	0
150	0
151	0
152	0
153	0
154	0
155	0
156	0
157	0
158	0
159	0
160	1
161	1
162	1
163	1
164	1
165	1
166	1
167	1
168	1
169	1
170	1
171	1
172	1
173	1
174	1
175	1
176	0
177	0
178	0
179	0
180	0
181	0
182	0
183	0
184	0
185	0
186	0
187	0
188	0
189	0
190	0
191	0
192	1
193	1
194	1
195	1
196	1
197	1
198	1
199	1
200	1
201	1
202	1
203	1
204	1
205	1
206	1
207	1
208	0
209	0
210	0
211	0
212	0
213	0
214	0
215	0
216	1
217	0
218	0
219	0
220	0
221	0
222	0
223	1
224	1
225	1
226	1
227	1
228	1
229	1
230	1
231	1
232	1
233	1
234	1
235	1
236	1
237	1
238	1
239	1
240	0
241	0
242	0
243	0
244	0
245	0
246	0
247	0
248	0
249	0
250	0
251	0
252	0
253	0
254	0
255	0
256	1
257	1
258	1
259	1
260	1
261	1
262	1
263	1
264	1
265	1
266	1
267	1
268	1
269	1
270	1
271	0
272	0
273	0
274	0
275	0
276	0
277	0
278	0
279	0
280	0
281	0
282	0
283	0
284	0
285	0
286	0
287	0
288	1
289	1
290	1
291	1
292	1
293	1
294	1
295	1
296	1
297	1
298	1
299	1
300	1
301	1
302	0
303	0
304	0
305	0
306	0
307	0
308	0
309	0
310	0
311	0
312	0
313	0
314	0
315	0
316	0
317	0
318	0
319	0
320	1
321	1
322	1
323	1
324	1
325	1
326	1
327	1
328	1
329	1
330	1
331	1
332	0
333	0
334	0
335	0
336	0
337	0
338	0
339	0
340	0
341	0
342	0
343	0
344	0
345	0
346	0
347	1
348	0
349	0
350	0
351	0
352	1
353	1
354	1
355	1
356	1
357	1
358	1
359	1
360	1
361	1
362	1
363	1
364	1
365	1
366	0
367	0
368	0
369	1
370	0
371	1
372	1
373	0
374	0
375	0
376	0
377	0
378	0
379	0
380	0
381	0
382	0
383	0
384	1
385	1
386	1
387	1
388	1
389	1
390	1
391	1
392	0
393	0
394	0
395	0
396	0
397	0
398	0
399	0
400	1
401	1
402	1
403	1
404	0
405	0
406	0
407	0
408	0
409	0
410	0
411	0
412	0
413	0
414	0
415	0
416	1
417	1
418	1
419	1
420	1
421	1
422	1
423	1
424	1
425	0
426	0
427	0
428	0
429	0
430	0
431	1
432	1
433	1
434	1
435	1
436	1
437	1
438	1
439	1
440	0
441	0
442	0
443	0
444	0
445	0
446	0
447	0
448	1
449	1
450	1
451	1
452	1
453	1
454	1
455	1
456	1
457	0
458	0
459	0
460	0
461	0
462	0
463	1
464	1
465	1
466	1
467	1
468	1
469	1
470	1
471	1
472	0
473	0
474	0
475	0
476	0
477	0
478	0
479	0
480	1
481	1
482	1
483	1
484	1
485	1
486	1
487	0
488	0
489	0
490	0
491	0
492	0
493	0
494	1
495	1
496	1
497	1
498	1
499	1
500	1
501	1
502	1
503	1
504	0
505	0
506	0
507	0
508	0
509	0
510	0
511	0
512	1
513	1
514	1
515	1
516	1
517	1
518	0
519	0
520	0
521	0
522	0
523	0
524	0
525	0
526	1
527	1
528	1
529	1
530	1
531	1
532	1
533	1
534	1
535	1
536	0
537	0
538	0
539	0
540	0
541	0
542	0
543	0
544	1
545	1
546	1
547	1
548	1
549	0
550	0
551	0
552	0
553	0
554	0
555	0
556	0
557	0
558	1
559	1
560	1
561	1
562	1
563	1
564	1
565	1
566	1
567	1
568	1
569	0
570	0
571	0
572	0
573	0
574	0
575	0
576	1
577	1
578	1
579	1
580	0
581	0
582	0
583	0
584	0
585	0
586	0
587	0
588	0
589	0
590	1
591	1
592	1
593	1
594	1
595	1
596	1
597	1
598	1
599	1
600	1
601	0
602	0
603	0
604	0
605	0
606	0
607	0
608	1
609	1
610	1
611	1
612	1
613	0
614	0
615	0
616	0
617	0
618	0
619	0
620	0
621	0
622	1
623	1
624	1
625	1
626	1
627	1
628	1
629	1
630	1
631	1
632	1
633	1
634	0
635	0
636	0
637	0
638	0
639	0
640	1
641	1
642	1
643	1
644	1
645	1
646	0
647	0
648	0
649	0
650	0
651	0
652	0
653	1
654	1
655	1
656	1
657	1
658	1
659	1
660	1
661	1
662	1
663	1
664	1
665	1
666	0
667	0
668	0
669	0
670	0
671	0
672	1
673	1
674	1
675	1
676	1
677	0
678	0
679	0
680	0
681	0
682	0
683	0
684	0
685	0
686	1
687	1
688	1
689	1
690	1
691	1
692	1
693	0
694	1
695	1
696	1
697	1
698	1
699	1
700	1
701	1
702	0
703	0
704	1
705	0
706	0
707	0
708	0
709	0
710	0
711	0
712	0
713	0
714	0
715	0
716	0
717	0
718	1
719	1
720	1
721	1
722	1
723	1
724	1
725	1
726	1
727	1
728	1
729	1
730	1
731	1
732	1
733	1
734	0
735	1
736	1
737	1
738	0
739	0
740	0
741	0
742	0
743	0
744	0
745	0
746	0
747	0
748	0
749	0
750	1
751	1
752	1
753	1
754	1
755	1
756	1
757	1
758	1
759	1
760	1
761	1
762	1
763	1
764	1
765	1
766	1
767	1
768	1
769	1
770	0
771	0
772	0
773	0
774	0
775	0
776	0
777	0
778	0
779	0
780	0
781	1
782	1
783	1
784	1
785	1
786	1
787	1
788	1
789	1
790	1
791	1
792	1
793	1
794	1
795	1
796	1
797	1
798	1
799	1
800	1
801	1
802	0
803	0
804	0
805	0
806	0
807	0
808	0
809	0
810	0
811	0
812	0
813	1
